Leading	Gene names	Protein names	Total Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	RRAS2;RRAS	Ras-related protein R-Ras2;Ras-related protein R-Ras	1	1	P62070;P10301	P62070;P10301	1;1	1;1	1;1	23.399	5.4	0.0327365	9.34E-01	25.5224	1	24.3497	1	24.8394	0	24.9979	1	24.5603	1	25.0551	1	
	PLD3	Phospholipase D3	1	1	Q8IV08	Q8IV08	1	1	1	54.705	2.4	0.40321	2.23E-01	24.3453	1	25.1914	0	24.4886	1	24.4497	1	24.2593	1	24.1066	1	
	CCND2	G1/S-specific cyclin-D2	1	1	P30279	P30279	1	1	1	33.067	3.8	-0.177026	8.62E-01	23.0821	1	24.5234	1	25.3868	0	23.8711	1	25.8559	1	23.7962	1	
	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	1	1	O43237	O43237	1	1	1	54.099	3.3	-0.24584	5.40E-01	25.0884	1	24.5582	1	24.4403	0	24.3239	1	25.2707	1	25.2298	1	
	SUGT1	Suppressor of G2 allele of SKP1 homolog	2	2	Q9Y2Z0	Q9Y2Z0	2	2	2	41.024	5.8	-0.749333	5.56E-02	25.0295	1	24.193	1	24.6891	1	25.5628	0	25.11	1	25.4868	1	
	EIF4A3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	2	1	P38919	P38919	2	1	1	46.871	6.6	0.209932	4.59E-01	25.5341	1	25.2373	0	25.1013	1	25.3029	1	25.3039	1	24.6359	1	
	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	1	1	Q16537	Q16537	1	1	1	54.699	1.9	0.00961431	9.82E-01	24.4229	1	24.6994	1	25.3946	0	24.305	1	25.1543	1	25.0288	1	
	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	1	1	Q13907	Q13907	1	1	1	26.319	5.3	0.398291	6.31E-01	25.3109	1	25.7408	0	24.3175	1	25.9614	1	24.4047	1	23.8082	1	
	MRTO4	mRNA turnover protein 4 homolog	1	1	Q9UKD2	Q9UKD2	1	1	1	27.56	6.3	-0.185221	6.35E-01	25.19	1	24.2721	1	24.3877	0	24.6749	1	24.5063	1	25.2243	1	
	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2	2	2	Q12904	Q12904	2	2	2	34.352	11.5	-0.402053	5.76E-01	24.8282	1	25.8727	1	24.1091	1	24.5452	1	25.9615	0	25.5094	1	
	ATG4C	Cysteine protease ATG4C	1	1	Q96DT6	Q96DT6	1	1	1	52.497	2.8	0.351375	1.79E-01	25.002	1	24.9011	1	25.1744	0	24.318	1	24.6942	1	25.0112	1	
	DTX2	Probable E3 ubiquitin-protein ligase DTX2	1	1	Q86UW9	Q86UW9	1	1	1	67.246	1.8	0.815512	1.59E-01	25.1561	1	24.7376	1	24.5095	0	24.3684	1	23.1239	1	24.4645	1	
	PBK	Lymphokine-activated killer T-cell-originated protein kinase	1	1	Q96KB5	Q96KB5	1	1	1	36.085	3.4	-0.400685	6.74E-01	24.8456	1	24.8307	0	22.9033	1	23.9101	1	25.797	1	24.0745	1	
	PRPF39	Pre-mRNA-processing factor 39	2	2	Q86UA1	Q86UA1	2	2	2	78.429	1.9	-0.809635	1.68E-01	24.639	1	24.6593	1	24.0223	1	25.7002	1	24.3836	1	25.6658	0	
	ANKMY2	Ankyrin repeat and MYND domain-containing protein 2	1	1	Q8IV38	Q8IV38	1	1	1	49.298	2.9	0.551734	1.81E-01	25.0782	1	25.3776	1	26.1621	0	24.773	1	25.0507	1	25.1391	1	
	YEATS2	YEATS domain-containing protein 2	1	1	Q9ULM3	Q9ULM3	1	1	1	150.78	0.7	0.269929	6.65E-01	24.0266	1	25.1437	0	24.7025	1	23.8786	1	23.8747	1	25.3097	1	
	TOM1L2	TOM1-like protein 2	2	2	Q6ZVM7	Q6ZVM7	2	2	2	55.556	3.9	0.865138	2.70E-01	26.5291	1	24.458	1	25.9011	0	25.3239	1	24.5869	1	24.3821	1	
	WDR6	WD repeat-containing protein 6	1	1	Q9NNW5	Q9NNW5	1	1	1	121.72	0.8	-0.0542068	9.08E-01	24.9638	1	23.7385	1	24.6793	0	24.451	1	24.9524	1	24.1408	1	
	RRP12	RRP12-like protein	2	1	Q5JTH9	Q5JTH9	2	2	1	143.7	0.6	0.180051	7.72E-01	25.0536	1	25.9369	0	24.5752	1	24.3074	1	25.7684	0	24.9498	1	
	CDK5RAP2	CDK5 regulatory subunit-associated protein 2	2	2	Q96SN8	Q96SN8	2	2	2	215.04	1.1	0.195137	6.11E-01	25.1884	1	24.6399	1	25.7696	0	24.8082	1	25.2713	0	24.933	0	
	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	4	2	O43432	O43432	4	2	2	176.65	2.6	0.37779	4.43E-01	25.7127	0	25.1491	1	25.3517	1	25.2501	0	25.6035	0	24.2266	1	
	POLA1	DNA polymerase alpha catalytic subunit	2	2	P09884	P09884	2	2	2	165.91	1.6	0.476438	3.85E-01	24.3401	1	24.1501	1	25.6537	0	24.0168	1	24.2494	1	24.4483	1	
	TBP;TBPL2	TATA-box-binding protein;TATA box-binding protein-like protein 2	1	1	P20226;Q6SJ96	P20226;Q6SJ96	1;1	1;1	1;1	37.698	2.9	0.365074	7.04E-01	25.0222	1	23.1321	1	26.1504	0	24.1327	1	24.641	1	24.4357	1	
	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	1	1	P15374	P15374	1	1	1	26.182	5.7	-0.191807	7.54E-01	25.7935	1	24.0888	1	24.9871	0	25.0998	1	24.6727	1	25.6723	1	
	PSMC1	26S protease regulatory subunit 4	2	2	P62191	P62191	2	2	2	49.184	4.8	0.505703	5.43E-01	24.1701	1	24.831	1	25.9331	0	23.3724	1	25.218	1	24.8266	1	
	NUP188	Nucleoporin NUP188 homolog	2	2	Q5SRE5	Q5SRE5	2	2	2	196.04	1.3	0.612282	2.44E-01	24.4272	1	25.9256	1	24.9413	0	24.3225	1	24.511	1	24.6237	1	
	HLTF	Helicase-like transcription factor	2	2	Q14527	Q14527	2	2	2	113.93	2.6	-0.112001	9.19E-01	24.5642	1	25.1706	1	24.0982	1	25.5442	0	22.7663	1	25.8585	0	
	GLMN	Glomulin	2	2	Q92990	Q92990	2	2	2	68.207	3.7	-0.292433	4.00E-01	25.173	1	24.1554	1	24.7531	0	25.1356	1	25.0202	0	24.803	0	
	TMEM51	Transmembrane protein 51	1	1	Q9NW97	Q9NW97	1	1	1	27.759	5.1	0.0030117	9.95E-01	24.3681	1	24.7189	1	24.8655	1	25.0605	1	23.8714	1	25.0115	0	
	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	1	1	O00154	O00154	1	1	1	41.796	2.9	0.803518	5.01E-01	23.995	1	26.2492	1	24.8521	0	24.721	1	25.4192	1	22.5455	1	
	CBR3	Carbonyl reductase [NADPH] 3	2	1	O75828	O75828	2	1	1	30.85	8.7	0.326107	6.34E-01	24.9765	1	23.7523	1	25.6517	0	24.9848	1	23.9311	1	24.4863	1	
	MFN1	Mitofusin-1	1	1	Q8IWA4	Q8IWA4	1	1	1	84.099	1.9	-0.328835	2.04E-01	24.0715	1	24.0087	1	23.8515	0	24.5391	1	23.894	1	24.485	1	
	CNNM3	Metal transporter CNNM3	1	1	Q8NE01	Q8NE01	1	1	1	76.118	3.1	-0.752539	1.98E-01	25.1025	1	23.9995	1	23.766	0	25.3661	1	25.2375	1	24.5219	1	
	ZC3HAV1L	Zinc finger CCCH-type antiviral protein 1-like	1	1	Q96H79	Q96H79	1	1	1	32.962	3.7	-0.942781	7.02E-02	23.8634	1	23.7914	1	23.6172	0	24.9087	1	25.2237	1	23.968	1	
	DNAJC9	DnaJ homolog subfamily C member 9	1	1	Q8WXX5	Q8WXX5	1	1	1	29.909	3.5	0.682615	1.02E-01	24.615	1	25.1517	1	25.6933	1	24.5907	1	24.3059	0	24.5155	1	
	PSMB2	Proteasome subunit beta type-2	2	2	P49721	P49721	2	2	2	22.836	9.5	-0.486058	6.95E-01	23.2832	1	25.4346	1	24.7948	1	24.5047	1	23.6231	1	26.843	0	
	TAGLN2	Transgelin-2	3	3	P37802	P37802	3	3	3	22.391	15.6	0.171553	8.05E-01	25.5282	0	24.952	1	24.1462	1	24.4202	1	23.9917	1	25.6998	0	
	PES1	Pescadillo homolog	1	1	O00541	O00541	1	1	1	68.002	1.5	0.746927	3.84E-01	23.808	1	26.2654	0	24.6156	1	24.6458	1	23.8409	1	23.9615	1	
	FOCAD	Focadhesin	3	3	Q5VW36	Q5VW36	3	3	3	200.07	1.9	-0.309999	4.85E-01	24.5353	0	23.8874	1	24.7527	1	24.4227	1	25.3173	0	24.3653	1	
	UHRF1BP1	UHRF1-binding protein 1	1	1	Q6BDS2	Q6BDS2	1	1	1	159.48	1	-0.209646	6.72E-01	24.4273	1	25.018	0	24.2615	1	24.1733	1	24.6317	1	25.5307	1	
	CCDC8	Coiled-coil domain-containing protein 8	1	1	Q9H0W5	Q9H0W5	1	1	1	59.374	3	0.879148	1.42E-01	25.0615	1	25.2416	0	25.032	1	23.2816	1	24.6553	1	24.7607	1	
	SUPT5H	Transcription elongation factor SPT5	2	2	O00267	O00267	2	2	2	121	2.4	-0.468326	5.53E-01	23.3193	1	24.7358	1	25.1105	1	23.9579	1	25.5806	0	25.0321	1	
	TBCB	Tubulin-folding cofactor B	1	1	Q99426	Q99426	1	1	1	27.325	4.5	0.32359	6.64E-01	24.3865	1	25.6383	0	24.1987	1	24.3745	1	23.5346	1	25.3437	1	
	VAMP3;VAMP2	Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 2	1	1	Q15836;P63027	Q15836;P63027	1;1	1;1	1;1	11.309	17	0.331135	5.30E-01	24.1161	1	25.6391	0	24.4419	1	24.3773	1	24.1808	1	24.6457	1	
	CLTA	Clathrin light chain A	1	1	P09496	P09496	1	1	1	27.076	3.6	0.434535	6.22E-01	23.8267	1	24.0736	1	25.7332	0	24.7391	1	23.011	1	24.5798	1	
	CAPZA2;CAPZA1	F-actin-capping protein subunit alpha-2;F-actin-capping protein subunit alpha-1	2	2	P47755;P52907	P47755;P52907	2;1	2;1	2;1	32.949	6.3	-0.265908	5.96E-01	25.3518	0	23.8817	1	24.1995	1	24.9708	0	24.6998	1	24.5601	1	
	ZFHX4;ZFHX3	Zinc finger homeobox protein 4;Zinc finger homeobox protein 3	2	2	Q86UP3;Q15911	Q86UP3;Q15911	2;1	2;1	2;1	393.73	0.7	-0.374409	5.58E-01	24.3363	1	24.2301	1	25.1156	0	23.9047	1	25.5035	1	25.3969	1	
	SPECC1L	Cytospin-A	1	1	Q69YQ0	Q69YQ0	1	1	1	124.6	1.1	-0.276056	5.66E-01	24.8435	1	24.2652	1	24.9813	1	25.6342	0	24.3058	1	24.9781	1	
	PDE12	2,5-phosphodiesterase 12	2	2	Q6L8Q7	Q6L8Q7	2	2	2	67.351	3.9	0.245565	6.80E-01	23.9304	1	25.4697	0	25.3095	1	24.7794	1	25.0319	1	24.1617	1	
	AGL	Glycogen debranching enzyme;4-alpha-glucanotransferase;Amylo-alpha-1,6-glucosidase	2	2	P35573	P35573	2	2	2	174.76	1.7	-0.382136	4.94E-01	24.7017	1	24.079	1	24.2692	1	23.7962	1	25.0722	1	25.3279	0	
	IST1	IST1 homolog	1	1	P53990	P53990	1	1	1	39.75	2.2	0.377454	5.73E-01	25.2514	1	25.3873	1	24.9301	0	24.4586	1	23.9948	1	25.9831	1	
	SCRIB	Protein scribble homolog	3	3	Q14160;Q9BTT6	Q14160	3;1	3;1	3;1	174.88	1.9	0.235575	7.34E-01	25.4576	1	24.7905	1	24.9795	1	24.2508	1	26.0708	0	24.1993	1	
	ANAPC1	Anaphase-promoting complex subunit 1	1	1	Q9H1A4	Q9H1A4	1	1	1	216.5	0.6	0.178928	8.53E-01	24.2721	1	26.564	0	24.0089	1	25.552	1	24.2135	1	24.5427	1	
	STX18	Syntaxin-18	2	2	Q9P2W9	Q9P2W9	2	2	2	38.673	6.3	-0.2832	6.55E-01	24.577	1	25.3183	1	25.6041	1	24.6782	1	26.3895	0	25.2813	1	
	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	1	1	Q9NQG5	Q9NQG5	1	1	1	36.899	2.8	-0.308063	6.70E-01	23.0966	1	24.7145	1	25.166	0	24.8234	1	24.1641	1	24.9137	1	
	PGRMC2	Membrane-associated progesterone receptor component 2	1	1	O15173	O15173	1	1	1	23.818	8.5	0.0178992	9.74E-01	23.7799	1	23.9193	1	25.3648	0	24.4747	1	24.2071	1	24.3285	1	
	TRMT10C	Mitochondrial ribonuclease P protein 1	1	1	Q7L0Y3	Q7L0Y3	1	1	1	47.346	3.5	0.256945	6.95E-01	24.1823	1	25.8581	0	25.4184	1	25.203	1	24.2054	1	25.2796	1	
	EIF3F	Eukaryotic translation initiation factor 3 subunit F	2	2	O00303	O00303	2	2	2	37.563	6.4	-0.362644	5.72E-01	24.5672	1	23.4181	1	24.6842	0	25.0383	1	24.9914	1	23.7278	1	
	LSS	Lanosterol synthase	1	1	P48449	P48449	1	1	1	83.308	1.8	0.600201	4.56E-01	25.7227	0	23.8794	1	26.2728	1	24.8358	1	24.6433	1	24.5952	1	
	DRAP1	Dr1-associated corepressor	1	1	Q14919	Q14919	1	1	1	22.35	5.4	0.422414	6.17E-01	25.7088	1	24.9977	1	24.6366	0	25.349	1	25.4621	1	23.2647	1	
	EFHD2	EF-hand domain-containing protein D2	1	1	Q96C19	Q96C19	1	1	1	26.697	5	-0.0935001	8.03E-01	24.2055	1	25.0525	1	24.2497	0	24.1689	1	24.7267	1	24.8926	1	
	TMEM33	Transmembrane protein 33	1	1	P57088	P57088	1	1	1	27.978	4.9	-0.0972214	7.25E-01	24.5387	1	24.1653	1	24.6752	0	24.9324	1	24.5214	1	24.2171	1	
	PML	Protein PML	2	2	P29590	P29590	2	2	2	97.55	2.9	0.341972	6.58E-01	24.6667	1	25.3371	1	25.1118	1	24.1083	1	23.9125	1	26.0689	0	
	MPRIP	Myosin phosphatase Rho-interacting protein	2	2	Q6WCQ1	Q6WCQ1	2	2	2	116.53	2.5	0.0625089	8.63E-01	25.4644	1	24.8504	1	24.351	1	24.6088	1	24.9162	1	24.9532	0	
	MPI	Mannose-6-phosphate isomerase	1	1	P34949	P34949	1	1	1	46.655	2.6	0.367001	3.71E-01	24.2632	1	25.4417	1	25.1202	0	24.7579	1	24.4327	1	24.5335	1	
	ABCC5	Multidrug resistance-associated protein 5	2	2	O15440	O15440	2	2	2	160.66	1.3	0.584346	5.18E-01	24.2246	1	26.2958	0	24.2041	1	24.4136	1	25.0469	1	23.5111	1	
	ASNA1	ATPase ASNA1	2	2	O43681	O43681	2	2	2	38.792	4.9	-0.857876	3.58E-01	24.3913	1	24.9813	1	22.9168	1	24.6565	1	26.0293	0	24.1771	1	
	MASTL	Serine/threonine-protein kinase greatwall	1	1	Q96GX5	Q96GX5	1	1	1	97.318	1.8	0.236516	7.26E-01	25.486	1	23.9836	1	23.9689	0	24.9436	1	24.1358	1	23.6495	1	
	GINS2	DNA replication complex GINS protein PSF2	1	1	Q9Y248	Q9Y248	1	1	1	21.427	6.5	-0.8803	2.30E-01	23.3007	1	24.7137	1	24.7451	0	24.7093	1	25.9357	1	24.7555	1	
	CFDP1	Craniofacial development protein 1	1	1	Q9UEE9	Q9UEE9	1	1	1	33.592	3.3	-0.691194	2.14E-01	23.8954	1	24.406	1	25.0987	0	25.7404	1	24.6675	1	25.0658	1	
	STAT1	Signal transducer and activator of transcription 1-alpha/beta	2	2	P42224	P42224	2	2	2	87.334	2.9	-0.194133	7.29E-01	24.2558	1	24.1787	1	24.2998	0	24.2222	1	23.664	1	25.4303	1	
	FUS	RNA-binding protein FUS	1	1	P35637	P35637	1	1	1	53.425	4.6	0.337314	5.17E-01	24.8115	0	24.9982	1	25.8126	1	24.1497	1	25.3009	1	25.1597	1	
	RAB39B	Ras-related protein Rab-39B	1	1	Q96DA2	Q96DA2	1	1	1	24.622	4.2	-0.108407	7.29E-01	24.8673	1	24.5444	0	24.2568	1	24.2249	1	24.756	1	25.0128	1	
	DSG1	Desmoglein-1	2	2	Q02413	Q02413	2	2	2	113.75	3	-0.744899	4.68E-01	23.7024	1	23.6245	1	25.2785	1	25.3631	1	26.0002	0	23.4769	1	
	CTPS1;CTPS2	CTP synthase 1;CTP synthase 2	2	2	P17812;Q9NRF8	P17812;Q9NRF8	2;1	2;1	2;1	66.69	4.7	0.120319	8.87E-01	26.103	1	24.5118	1	23.7425	1	24.7676	0	25.271	0	23.9577	1	
	NUP214	Nuclear pore complex protein Nup214	1	1	P35658	P35658	1	1	1	213.62	0.7	0.71811	4.65E-01	26.6518	0	24.4922	1	24.1812	1	25.0862	1	23.5909	1	24.4939	1	
	UBQLN2	Ubiquilin-2	2	1	Q9UHD9	Q9UHD9	2	1	1	65.695	4.2	0.110647	9.13E-01	24.829	1	26.8872	0	23.8807	1	25.7453	1	24.8663	1	24.6534	1	
	AKAP9	A-kinase anchor protein 9	1	1	Q99996	Q99996	1	1	1	453.66	0.3	0.268658	7.11E-01	25.3588	1	24.5696	1	23.6158	0	24.5002	1	24.8626	1	23.3754	1	
	EMC2	ER membrane protein complex subunit 2	1	1	Q15006	Q15006	1	1	1	34.833	4	0.0890923	7.99E-01	24.7935	1	24.3464	1	23.945	1	24.0472	1	24.7058	0	24.0646	1	
	SMARCC2	SWI/SNF complex subunit SMARCC2	7	1	Q8TAQ2	Q8TAQ2	7	1	1	132.88	5.4	-0.551429	5.01E-01	25.2963	1	23.3884	0	23.8093	1	24.2886	1	25.6573	1	24.2024	1	902
	SEC23B	Protein transport protein Sec23B	1	1	Q15437	Q15437	1	1	1	86.478	1.7	0.690973	2.37E-01	25.1161	1	26.4017	0	26.057	1	25.342	1	25.607	1	24.5529	1	
	TUBG2;TUBG1	Tubulin gamma-2 chain;Tubulin gamma-1 chain	2	2	Q9NRH3;P23258	Q9NRH3;P23258	2;2	2;2	2;2	51.091	4.2	-0.384687	6.23E-01	24.9254	0	24.6101	1	24.1283	1	26.3052	1	24.1402	1	24.3724	1	
	PAWR	PRKC apoptosis WT1 regulator protein	1	1	Q96IZ0	Q96IZ0	1	1	1	36.567	3.8	-0.0722116	9.20E-01	25.421	1	24.3849	1	24.9879	0	25.6539	1	23.7952	1	25.5613	1	
	RFC5	Replication factor C subunit 5	2	2	P40937	P40937	2	2	2	38.496	5.3	0.431561	4.31E-01	25.258	1	25.1699	0	23.9159	1	24.6708	1	24.4862	1	23.8921	1	
	DDX41	Probable ATP-dependent RNA helicase DDX41	1	1	Q9UJV9	Q9UJV9	1	1	1	69.837	2.6	-0.975859	1.48E-01	24.4516	1	24.3736	1	23.1077	0	24.7495	1	25.5948	1	24.5162	1	
	WDR12	Ribosome biogenesis protein WDR12	1	1	Q9GZL7	Q9GZL7	1	1	1	47.707	4	0.390161	4.33E-01	24.9477	1	25.3913	0	24.4068	1	25.2097	1	24.0894	1	24.2762	1	
	PSME1	Proteasome activator complex subunit 1	1	1	Q06323	Q06323	1	1	1	28.723	5.6	0.0714308	8.53E-01	25.1913	1	24.2395	1	25.308	0	24.9912	1	24.5949	1	24.9383	1	
	NOP58	Nucleolar protein 58	2	2	Q9Y2X3	Q9Y2X3	2	2	2	59.578	5.1	0.321437	5.52E-01	24.3006	1	24.9662	0	24.0294	1	24.7709	1	24.202	1	23.3591	1	
	MTX3	Metaxin-3	2	2	Q5HYI7	Q5HYI7	2	2	2	35.093	5.1	0.357131	4.06E-01	24.8016	0	25.6361	1	24.6258	1	25.0483	0	24.6773	1	24.2664	1	
	PDCL3	Phosducin-like protein 3	1	1	Q9H2J4	Q9H2J4	1	1	1	27.614	4.6	0.0657425	9.12E-01	25.0218	1	25.9062	1	23.98	0	24.8707	1	24.9769	1	24.8631	1	
	TAF8	Transcription initiation factor TFIID subunit 8	1	1	Q7Z7C8	Q7Z7C8	1	1	1	34.262	4.8	0.19711	6.78E-01	24.6606	1	24.0219	1	25.305	0	24.7674	1	23.9959	1	24.6329	1	
	GLYR1	Putative oxidoreductase GLYR1	1	1	Q49A26	Q49A26	1	1	1	60.556	2.4	0.693213	2.83E-01	24.4245	1	24.7943	1	25.1415	0	24.4184	1	24.785	1	23.0772	1	
	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1	1	Q9H2U2	Q9H2U2	1	1	1	37.92	3.9	-0.521758	3.64E-01	24.9861	1	24.0473	1	25.0227	1	24.7815	1	26.0005	0	24.8395	1	
	ATXN2L	Ataxin-2-like protein	2	2	Q8WWM7	Q8WWM7	2	2	2	113.37	2.7	0.49143	3.23E-01	25.0996	1	24.2032	1	25.6525	0	24.4199	1	24.3492	1	24.7119	1	
	FBXO3	F-box only protein 3	2	2	Q9UK99	Q9UK99	2	2	2	54.56	4.5	-0.379112	3.88E-01	25.252	0	23.9243	1	24.4089	1	25.0189	1	24.8418	1	24.8619	1	
	RPS13	40S ribosomal protein S13	1	1	P62277	P62277	1	1	1	17.222	6.6	-0.129896	8.34E-01	23.8304	1	25.1456	1	24.6744	0	24.7071	1	25.4209	1	23.9121	1	
	FLOT1	Flotillin-1	2	2	O75955	O75955	2	2	2	47.355	5.4	-0.952697	2.34E-01	24.7784	1	25.3455	1	23.1026	1	25.1718	1	25.4898	1	25.4229	0	
	NBR1	Next to BRCA1 gene 1 protein	1	1	Q14596	Q14596	1	1	1	107.41	2.1	-0.778889	2.69E-01	23.8662	1	24.8062	1	23.221	0	24.6906	1	24.0843	1	25.4552	1	
	EHMT2	Histone-lysine N-methyltransferase EHMT2	1	1	Q96KQ7	Q96KQ7	1	1	1	132.37	0.7	-0.507664	6.96E-01	24.6783	1	26.4517	1	22.5346	0	25.8648	1	24.4594	1	24.8634	1	
	RNF4	E3 ubiquitin-protein ligase RNF4	1	1	P78317	P78317	1	1	1	21.319	6.3	-0.140725	7.96E-01	24.8638	1	24.2589	1	24.3362	1	25.1784	1	25.0187	0	23.6839	1	
	ACTR1A	Alpha-centractin	1	1	P61163	P61163	1	1	1	42.613	4.3	-0.000914892	9.98E-01	25.2546	1	24.9643	1	24.2649	0	24.4262	1	25.0311	1	25.0292	1	
	ANXA4	Annexin A4	1	1	P09525	P09525	1	1	1	35.882	3.4	0.0372976	9.37E-01	24.7874	1	25.0425	0	23.9909	1	24.2014	1	25.1831	1	24.3244	1	
	RAB24	Ras-related protein Rab-24	1	1	Q969Q5	Q969Q5	1	1	1	23.124	4.4	0.175188	7.37E-01	25.4796	0	25.1054	1	23.874	1	24.5756	1	24.6467	1	24.711	1	
	JAK1	Tyrosine-protein kinase JAK1	1	1	P23458	P23458	1	1	1	133.28	1.1	-0.0654297	9.21E-01	25.4873	1	24.1196	1	24.556	0	24.1354	1	25.6928	1	24.531	1	
	ZEB1;ZEB2	Zinc finger E-box-binding homeobox 1;Zinc finger E-box-binding homeobox 2	1	1	P37275;O60315	P37275;O60315	1;1	1;1	1;1	124.07	1.2	0.483937	4.25E-01	25.6922	0	24.2975	0	24.0664	0	24.1915	0	23.8591	0	24.5536	1	
	TRUB1	Probable tRNA pseudouridine synthase 1	1	1	Q8WWH5	Q8WWH5	1	1	1	37.252	3.2	-0.501998	1.76E-01	24.7366	1	25.3161	1	25.4921	0	26.0354	1	25.3293	1	25.6861	1	
	PSMD9	26S proteasome non-ATPase regulatory subunit 9	1	1	O00233	O00233	1	1	1	24.682	4.5	-0.146268	3.18E-01	24.2619	1	24.506	1	24.5557	1	24.4077	1	24.6557	0	24.6989	1	
	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E	1	1	Q9BTT0	Q9BTT0	1	1	1	30.692	4.5	-0.373678	6.47E-01	24.9795	1	24.2592	1	23.3553	1	24.9651	1	25.3397	0	23.4102	1	
	RUFY1	RUN and FYVE domain-containing protein 1	2	2	Q96T51	Q96T51	2	2	2	79.817	3.1	0.0519918	9.28E-01	24.6398	1	25.2471	0	24.5056	1	24.8514	1	25.5315	1	23.8536	1	
	KPNA3	Importin subunit alpha-4	1	1	O00505	O00505	1	1	1	57.81	1.9	-0.113942	8.28E-01	23.6681	1	24.0503	1	24.795	0	24.9895	1	24.0751	1	23.7907	1	
	TRAF6	TNF receptor-associated factor 6	1	1	Q9Y4K3	Q9Y4K3	1	1	1	59.573	2.3	0.0331713	9.30E-01	24.2901	1	25.3434	1	24.7323	1	25.0358	1	24.4133	1	24.8172	0	
	UBR3	E3 ubiquitin-protein ligase UBR3	2	2	Q6ZT12	Q6ZT12	2	2	2	212.43	1.1	-0.680919	9.28E-02	24.6318	1	24.3477	1	23.821	0	25.1942	1	24.5546	1	25.0944	1	
	CELF1	CUGBP Elav-like family member 1	2	2	Q92879	Q92879	2	2	2	52.063	5.3	0.726703	5.19E-01	23.8228	1	26.5391	0	25.1502	1	24.632	1	23.2053	1	25.4946	1	
	UIMC1	BRCA1-A complex subunit RAP80	1	1	Q96RL1	Q96RL1	1	1	1	79.727	2.2	0.0332654	9.24E-01	24.5031	1	24.648	1	24.9882	0	24.2134	1	24.6043	1	25.2218	1	
	HOXD13	Homeobox protein Hox-D13	1	1	P35453	P35453	1	1	1	36.101	6.7	0.653589	4.18E-01	23.9412	1	26.1652	1	24.1118	0	23.8681	1	24.114	1	24.2754	1	
	TP53BP2	Apoptosis-stimulating of p53 protein 2	2	2	Q13625	Q13625	2	2	2	125.61	2.3	-0.202098	7.83E-01	24.093	1	25.2818	1	23.6856	1	24.7095	1	25.3192	0	23.6381	1	
	ABCF3	ATP-binding cassette sub-family F member 3	2	2	Q9NUQ8	Q9NUQ8	2	2	2	79.744	3	0.0215727	9.72E-01	24.9949	1	25.4124	1	23.7834	0	24.2858	1	24.5541	1	25.286	1	
	CUX1	Protein CASP;Homeobox protein cut-like 1	1	1	Q13948;P39880	Q13948;P39880	1;1	1;1	1;1	77.454	1.5	-0.409691	5.14E-01	25.1752	1	24.8686	1	24.1742	0	24.894	1	26.0956	1	24.4576	1	
	BUB3	Mitotic checkpoint protein BUB3	2	2	O43684	O43684	2	2	2	37.154	6.4	-0.137	7.86E-01	25.4738	0	24.0155	1	24.7489	1	24.5301	1	25.2709	1	24.8483	1	
	VPS13C	Vacuolar protein sorting-associated protein 13C	1	1	Q709C8	Q709C8	1	1	1	422.39	0.3	-0.417095	5.91E-01	23.2308	1	25.4636	1	24.9573	0	25.3488	1	24.5435	1	25.0106	1	
	AP3D1	AP-3 complex subunit delta-1	1	1	O14617	O14617	1	1	1	130.16	1.1	-0.869102	1.43E-01	23.5968	1	24.8099	1	24.5225	1	24.5674	1	25.4991	1	25.47	0	
	MCC	Colorectal mutant cancer protein	1	1	P23508	P23508	1	1	1	93.026	1.7	-0.643054	2.90E-01	25.4843	1	24.1531	0	23.8416	1	25.3049	1	25.2833	1	24.8198	1	
	TRAPPC8	Trafficking protein particle complex subunit 8	2	2	Q9Y2L5	Q9Y2L5	2	2	2	161	1.5	-0.12302	7.28E-01	25.1082	0	24.6287	0	24.0693	1	24.8568	1	24.4521	1	24.8663	1	
