leading	Gene names	Protein names	Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	UMPS	Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase	2	2	P11172	P11172	2	2	2	52.221	4.2	0.737009949150283	4.43E-01	20.1106	1	19.3642	1	18.9399	1	20.4334	0	20.1497	1	19.1524	1	
	LSM2	U6 snRNA-associated Sm-like protein LSm2	1	1	Q9Y333	Q9Y333	1	1	1	10.834	20	1.18197621144253	8.01E-01	19.7177	1	19.0961	1	20.6578	0	21.1241	1	18.9082	1	18.7156	1	
	PNN	Pinin	2	2	Q9H307	Q9H307	2	2	2	81.613	3.9	1.2464137034276	7.68E-01	20.189	1	20.5048	1	19.4105	1	19.4687	1	21.4738	0	18.2085	1	
	CHMP6	Charged multivesicular body protein 6	1	1	Q96FZ7	Q96FZ7	1	1	1	23.485	6.5	1.29229191830401	5.57E-01	20.2779	1	19.8808	1	19.908	0	20.0659	1	20.3524	1	18.5387	1	
	NRBP1	Nuclear receptor-binding protein	1	1	Q9UHY1	Q9UHY1	1	1	1	59.844	2.8	1.44642046971198	1.59E-01	19.7834	1	20.8266	1	20.4005	0	19.7076	1	19.8989	1	19.8066	1	
	GTF2E2	Transcription initiation factor IIE subunit beta	1	1	P29084	P29084	1	1	1	33.043	6.5	1.00412631091872	9.93E-01	19.8561	1	19.437	1	21.4134	0	20.4293	1	19.7008	1	20.5586	1	
	STEAP3	Metalloreductase STEAP3	2	2	Q658P3	Q658P3	2	2	2	54.6	5.7	0.521563205112642	2.54E-01	18.9346	1	20.3406	1	18.7097	1	21.0284	0	19.3567	1	20.417	1	
	TAOK1;TAOK3;TAOK2	Serine/threonine-protein kinase TAO1;Serine/threonine-protein kinase TAO3;Serine/threonine-protein kinase TAO2	2	2	Q7L7X3;Q9H2K8;Q9UL54	Q7L7X3;Q9H2K8;Q9UL54	2;1;1	2;1;1	2;1;1	116.07	2.1	0.966357090035661	9.07E-01	20.7661	0	19.7776	1	20.3774	1	20.1936	1	20.8867	0	19.9889	1	
	ABI1	Abl interactor 1	1	1	Q8IZP0	Q8IZP0	1	1	1	55.08	2.2	0.795221131820379	5.15E-01	19.7249	1	20.2805	1	19.8746	1	20.8508	1	20.5803	0	19.4406	1	
	APEH	Acylamino-acid-releasing enzyme	4	4	P13798	P13798	4	4	4	81.224	6	0.627398506494078	1.54E-01	19.1721	1	19.9802	1	19.64	1	20.876	0	19.9538	0	19.9802	1	
	SMC5	Structural maintenance of chromosomes protein 5	1	1	Q8IY18	Q8IY18	1	1	1	128.81	1.1	0.697999060647434	1.87E-01	20.2479	1	20.1529	0	19.3797	1	20.7345	1	20.129	1	20.4732	1	
	NEK9	Serine/threonine-protein kinase Nek9	2	2	Q8TD19	Q8TD19	2	2	2	107.17	3.1	0.977007471421649	9.67E-01	19.526	1	20.3749	1	19.4634	1	21.2186	0	19.2843	1	18.962	1	
	XRN2	5-3 exoribonuclease 2	2	2	Q9H0D6	Q9H0D6	2	2	2	108.58	2.8	0.71069526869321	2.62E-01	19.4345	1	19.2142	1	19.9647	1	19.5721	1	19.9122	0	20.6074	1	
	PROSC	Proline synthase co-transcribed bacterial homolog protein	3	3	O94903	O94903	3	3	3	30.344	11.3	1.12197225476199	8.46E-01	20.1365	1	21.7635	1	19.2132	1	19.9751	1	20.7856	0	19.8544	1	
	AP2S1	AP-2 complex subunit sigma	2	2	P53680	P53680	2	2	2	17.018	14.1	0.939516041594246	6.96E-01	20.1103	1	20.6678	1	20.4532	1	20.3208	0	20.7768	0	20.4037	1	
	ANKRD13B	Ankyrin repeat domain-containing protein 13B	2	2	Q86YJ7	Q86YJ7	2	2	2	70.205	3.7	1.09086834816319	7.40E-01	20.1478	1	19.7289	1	20.3981	0	20.0253	0	20.4433	0	19.4299	1	
	TPGS2	Tubulin polyglutamylase complex subunit 2	1	1	Q68CL5	Q68CL5	1	1	1	33.317	7	0.88616853046922	8.56E-01	19.8507	1	19.0919	1	19.8743	1	21.0619	0	20.1333	1	18.1447	1	
	FLOT1	Flotillin-1	2	2	O75955	O75955	2	2	2	47.355	5.6	0.90425840012626	7.98E-01	19.0807	1	20.2284	1	20.6939	1	20.6028	1	19.9732	0	19.8625	1	
	PCYOX1	Prenylcysteine oxidase 1	2	2	Q9UHG3	Q9UHG3	2	2	2	56.639	5.3	1.55499075174355	1.00E-01	20.2959	1	20.7646	0	20.6723	1	19.523	0	19.8753	0	20.4238	1	
	URB1	Nucleolar pre-ribosomal-associated protein 1	3	3	O60287	O60287	3	3	3	254.39	2.9	0.910840912509127	8.03E-01	20.904	0	19.9897	1	20.8699	0	21.08	0	19.9078	1	21.1799	0	
	CNOT6L;CNOT6	CCR4-NOT transcription complex subunit 6-like;CCR4-NOT transcription complex subunit 6	2	2	Q96LI5;Q9ULM6	Q96LI5;Q9ULM6	2;1	2;1	2;1	63.001	3.2	0.623174454500498	2.75E-01	19.8122	1	18.386	1	20.072	1	19.8425	1	20.2477	0	20.2269	1	
	EFNB1	Ephrin-B1	1	1	P98172	P98172	1	1	1	38.006	3.8	0.579622699209455	3.53E-01	18.4855	1	20.8927	0	19.8119	1	20.2521	1	21.0716	1	20.2269	1	
	SPRYD3	SPRY domain-containing protein 3	1	1	Q8NCJ5	Q8NCJ5	1	1	1	49.693	2.5	1.61063210915724	3.10E-01	20.5616	1	20.8884	0	19.0054	1	19.4728	1	19.2687	1	19.6511	1	
	UBE2V2;UBE2V1	Ubiquitin-conjugating enzyme E2 variant 2;Ubiquitin-conjugating enzyme E2 variant 1	1	1	Q15819;Q13404	Q15819;Q13404	1;1	1;1	1;1	16.363	6.9	1.09500920679388	8.18E-01	19.4999	1	19.3171	0	20.2541	1	19.4029	1	20.4049	1	18.8704	1	
	SEC23B	Protein transport protein Sec23B	4	2	Q15437	Q15437	4	2	2	86.478	7.4	1.96880605516656	1.81E-01	18.8693	1	20.4892	1	20.3093	0	19.2566	1	18.2725	1	19.2068	1	
	IL17RA	Interleukin-17 receptor A	1	1	Q96F46	Q96F46	1	1	1	96.121	1.3	1.56119851975087	4.87E-01	19.0482	1	19.4195	1	21.4314	0	18.5276	1	19.6847	1	19.7588	1	
	PRKCI	Protein kinase C iota type	1	1	P41743	P41743	1	1	1	68.262	4.5	0.518906315559312	9.47E-02	19.7914	1	20.4499	1	20.3998	1	20.6777	1	20.895	1	21.9077	0	
	MED14	Mediator of RNA polymerase II transcription subunit 14	2	2	O60244	O60244	2	2	2	160.6	2.2	1.07183586768034	8.98E-01	20.9209	0	20.024	1	19.7943	1	21.4056	0	19.2536	1	19.7798	1	
	AP2M1	AP-2 complex subunit mu	2	2	Q96CW1	Q96CW1	2	2	2	49.654	4.4	0.683932096106741	3.97E-01	20.3119	1	20.1824	1	19.424	1	21.4875	0	19.7695	1	20.3055	1	
	SUN2	SUN domain-containing protein 2	1	1	Q9UH99	Q9UH99	1	1	1	80.31	2.6	0.945952665824525	8.61E-01	19.6918	1	20.0322	1	20.9492	1	19.994	1	20.6978	0	20.2218	1	
	ZCCHC8	Zinc finger CCHC domain-containing protein 8	2	2	Q6NZY4	Q6NZY4	2	2	2	78.576	4.2	0.649747012322016	4.56E-01	21.181	1	20.4488	1	18.8379	1	20.6534	1	21.3528	0	20.3276	1	
	HLA-B;HLA-C;HLA-E;HLA-H	HLA class I histocompatibility antigen, B-42 alpha chain;HLA class I histocompatibility antigen, B-8 alpha chain;HLA class I histocompatibility antigen, B-7 alpha chain;HLA class I histocompatibility antigen, Cw-6 alpha chain;HLA class I histocompatibility antigen, Cw-18 alpha chain;HLA class I histocompatibility antigen, B-38 alpha chain;HLA class I histocompatibility antigen, B-67 alpha chain;HLA class I histocompatibility antigen, B-82 alpha chain;HLA class I histocompatibility antigen, B-39 alpha chain;HLA class I histocompatibility antigen, B-14 alpha chain;HLA class I histocompatibility antigen, B-37 alpha chain;HLA class I histocompatibility antigen, Cw-15 alpha chain;HLA class I histocompatibility antigen, Cw-2 alpha chain;HLA class I histocompatibility antigen, Cw-3 alpha chain;HLA class I histocompatibility antigen, alpha chain E;HLA class I histocompatibility antigen, B-40 alpha chain;HLA class I histocompatibility antigen, B-41 alpha chain;HLA class I histocompatibility antigen, B-18 alpha chain;HLA class I histocompatibility antigen, B-27 alpha chain;Putative HLA class I histocompatibility antigen, alpha chain H;HLA class I histocompatibility antigen, Cw-8 alpha chain	4	0	P30480;P30460;P01889;Q29963;Q29865;Q95365;Q29836;Q29718;P30475;P30462;P18463;Q07000;P30501;P04222;P13747;Q04826;P30479;P30466;P03989;P01893;P30505;P17693;P30488;P30487;P30485;P30483;P30481;P30461;Q9TNN7	P30480;P30460;P01889;Q29963;Q29865;Q95365;Q29836;Q29718;P30475;P30462;P18463;Q07000;P30501;P04222;P13747;Q04826;P30479;P30466;P03989;P01893;P30505	4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	40.332	13.8	0.905910229703653	8.59E-01	20.4808	1	18.949	1	21.0547	0	20.5239	1	19.5022	1	20.886	1	
	DNAJC16	DnaJ homolog subfamily C member 16	2	2	Q9Y2G8	Q9Y2G8	2	2	2	90.59	4.5	1.16067816943258	8.29E-01	18.6344	1	20.961	1	20.7043	0	21.0124	1	19.1344	1	19.508	1	
	CRNKL1	Crooked neck-like protein 1	1	1	Q9BZJ0	Q9BZJ0	1	1	1	100.45	1.5	1.33331438811148	6.42E-01	18.6914	1	20.8275	1	20.8387	0	19.4692	1	19.1293	1	20.514	1	
	LAPTM4A	Lysosomal-associated transmembrane protein 4A	1	1	Q15012	Q15012	1	1	1	26.8	11.6	0.518796625227402	3.06E-01	19.6196	1	19.3736	1	19.6119	1	22.0538	0	19.41	1	19.9816	1	
	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit	4	2	P31321	P31321	4	2	2	43.072	13.6	0.699230489926121	3.20E-01	19.5247	1	20.0545	1	19.8463	1	20.969	0	19.5128	1	20.4922	1	
	ARPC1A	Actin-related protein 2/3 complex subunit 1A	2	2	Q92747	Q92747	2	2	2	41.569	5.4	0.565290360088911	8.97E-02	19.6906	1	20.2267	0	19.0017	1	20.5644	0	20.2572	0	20.5663	0	
	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	1	1	Q01970	Q01970	1	1	1	138.8	1.5	0.798098103029354	6.36E-01	19.3546	1	20.4803	0	20.7204	1	19.7709	0	21.4036	0	20.3569	1	
	POLD2	DNA polymerase delta subunit 2	1	1	P49005	P49005	1	1	1	51.289	3	1.13680278965786	8.04E-01	20.076	1	18.991	1	21.1051	0	19.9039	1	20.4457	1	19.2676	1	
	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	2	2	Q9NTI5	Q9NTI5	2	2	2	164.67	2.1	0.599207256378263	4.31E-01	21.3919	1	18.822	1	19.8403	1	20.6298	1	21.4908	0	20.1502	1	
	TIAL1;TIA1	Nucleolysin TIAR;Nucleolysin TIA-1 isoform p40	2	2	Q01085;P31483	Q01085;P31483	2;1	2;1	2;1	41.59	5.3	1.45998242266012	1.32E-01	20.1264	1	20.4855	1	20.0903	0	19.1718	1	20.004	1	19.8886	1	
	SNRPD2	Small nuclear ribonucleoprotein Sm D2	2	2	P62316	P62316	2	2	2	13.527	13.6	1.22335151152706	6.11E-01	19.6814	1	20.7315	1	19.4397	0	20.2399	1	19.0333	1	19.7069	1	
	CAPNS1	Calpain small subunit 1	1	1	P04632	P04632	1	1	1	28.315	5.6	0.900695276079511	8.48E-01	19.1128	1	18.9844	1	19.7863	0	19.3539	1	20.6878	1	18.2944	1	
	FNBP1	Formin-binding protein 1	2	2	Q96RU3	Q96RU3	2	2	2	71.306	3.2	1.13462062932533	6.53E-01	20.0625	1	20.698	0	19.4262	1	20.0279	1	19.8457	1	19.7665	1	
	ARID3B	AT-rich interactive domain-containing protein 3B	2	2	Q8IVW6	Q8IVW6	2	2	2	60.636	2.9	1.1519076032141	6.89E-01	19.669	1	20.3779	0	19.5942	0	19.318	0	20.4785	0	19.2326	1	
	KLHL21	Kelch-like protein 21	2	2	Q9UJP4	Q9UJP4	2	2	2	66.617	4	0.611237939815685	2.60E-01	19.8246	1	19.5101	1	19.4558	1	21.1246	0	20.4797	1	19.3168	1	
	TAX1BP1	Tax1-binding protein 1	2	2	Q86VP1	Q86VP1	2	2	2	90.876	2.3	1.04526641512253	9.22E-01	20.0422	1	19.1757	1	21.0744	0	20.1829	1	19.5145	1	20.4033	1	
	ANKRD20A4;ANKRD20A3;ANKRD20A1;ANKRD20A2;ANKRD20A8P	Ankyrin repeat domain-containing protein 20A4;Ankyrin repeat domain-containing protein 20A3;Ankyrin repeat domain-containing protein 20A1;Ankyrin repeat domain-containing protein 20A2;Ankyrin repeat domain-containing protein 20B	2	2	Q4UJ75;Q5VUR7;Q5TYW2;Q5SQ80;Q5CZ79	Q4UJ75;Q5VUR7;Q5TYW2;Q5SQ80;Q5CZ79	2;1;1;1;1	2;1;1;1;1	2;1;1;1;1	94.148	3.4	0.599601958196879	5.33E-01	18.4009	1	20.3798	1	20.6873	1	21.0173	1	21.6812	0	18.9833	1	
	OXSR1	Serine/threonine-protein kinase OSR1	1	1	O95747	O95747	1	1	1	58.022	2.7	0.893470499229455	7.81E-01	20.0812	1	18.7866	1	19.5299	0	20.3265	1	18.9474	1	19.6114	1	
	RANBP6	Ran-binding protein 6	3	1	O60518	O60518	3	1	1	124.71	3.5	1.20175766063365	6.54E-01	20.1379	1	19.0541	1	20.6872	0	19.6582	1	19.2521	1	20.1734	1	
	ACTR5	Actin-related protein 5	2	2	Q9H9F9	Q9H9F9	2	2	2	68.297	5.3	0.908324059768261	6.96E-01	20.0095	1	19.9071	1	19.8583	1	20.6719	0	19.9662	0	19.553	1	
	RAB5A;RAB5B	Ras-related protein Rab-5A;Ras-related protein Rab-5B	3	1	P20339;P61020	P20339;P61020	3;2	1;0	1;0	23.658	18.6	0.549189139181287	9.00E-02	19.0685	1	20.0496	1	19.5782	1	20.7285	0	20.6618	0	19.8999	1	
	DDIT4	DNA damage-inducible transcript 4 protein	1	1	Q9NX09	Q9NX09	1	1	1	25.37	6.5	1.3022721719232	5.70E-01	20.0279	1	19.8296	1	20.4942	1	18.816	1	20.8182	0	19.5744	1	
	KBTBD7	Kelch repeat and BTB domain-containing protein 7	3	1	Q8WVZ9	Q8WVZ9	3	3	1	77.163	5.6	0.869456647889269	6.36E-01	19.8688	1	19.061	1	20.3247	0	19.857	1	19.7787	1	20.2241	1	
	FH	Fumarate hydratase, mitochondrial	1	1	P07954	P07954	1	1	1	54.636	4.5	1.09119202080523	8.83E-01	18.715	1	20.0196	1	21.3114	0	19.4026	1	20.3924	1	19.8732	1	
	KIAA0586	Protein TALPID3	2	2	Q9BVV6	Q9BVV6	2	2	2	169.3	2.5	1.02353050453335	9.31E-01	20.1371	0	20.0505	1	21.0892	1	20.3666	0	20.6601	0	20.1494	0	
	DNAJC3	DnaJ homolog subfamily C member 3	3	3	Q13217	Q13217	3	3	3	57.579	5.2	1.20297945186591	5.25E-01	20.2112	1	19.9332	0	19.4197	1	19.2811	1	19.2843	1	20.1989	1	
	KIF7	Kinesin-like protein KIF7	3	3	Q2M1P5;Q86VH2;O75037;Q7Z4S6	Q2M1P5	3;1;1;1	3;1;1;1	3;1;1;1	150.59	3.4	0.604259853948843	1.24E-01	20.1667	0	19.0303	1	19.8164	1	20.2648	0	20.7265	0	20.2024	1	
	SLC38A1	Sodium-coupled neutral amino acid transporter 1	1	1	Q9H2H9	Q9H2H9	1	1	1	54.047	2.3	0.731259313837097	5.68E-01	20.9876	1	18.8695	1	18.8365	0	19.8037	1	19.9401	1	20.3046	1	
	PAIP2	Polyadenylate-binding protein-interacting protein 2	1	1	Q9BPZ3	Q9BPZ3	1	1	1	14.984	23.6	1.00821100003718	9.89E-01	19.0973	1	19.9845	1	21.1029	1	20.2023	1	20.9116	0	19.0354	1	
	BRIP1	Fanconi anemia group J protein	2	2	Q9BX63	Q9BX63	2	2	2	140.88	1.8	1.0531954545265	8.01E-01	20.5962	1	19.9606	1	20.4466	1	20.6594	0	20.0147	0	20.1051	1	
	ASXL2	Putative Polycomb group protein ASXL2	1	1	Q76L83	Q76L83	1	1	1	153.82	0.7	1.20299446111222	5.68E-01	20.4665	1	19.2143	1	20.2484	0	19.4614	1	19.5932	1	20.0747	1	
	VAMP8	Vesicle-associated membrane protein 8	1	1	Q9BV40	Q9BV40	1	1	1	11.438	10	1.12012908519752	5.63E-01	20.1808	1	20.0583	0	20.0343	1	19.6897	1	20.4394	1	19.6533	1	
	GET4	Golgi to ER traffic protein 4 homolog	2	2	Q7L5D6	Q7L5D6	2	2	2	36.504	8.6	0.723833106519111	5.58E-01	18.2833	1	19.9123	1	20.1515	1	20.2407	0	20.4521	1	19.0531	1	
	RILPL1	RILP-like protein 1	2	2	Q5EBL4	Q5EBL4	2	2	2	47.107	5	1.60919816729343	2.32E-01	19.6984	1	19.5853	1	20.804	0	19.8686	1	19.3063	1	18.8537	1	
	DDX24	ATP-dependent RNA helicase DDX24	2	2	Q9GZR7	Q9GZR7	2	2	2	96.331	2.6	1.636509525742	2.84E-01	20.7374	0	20.7364	0	19.415	1	20.1693	1	18.9014	1	19.6862	1	
	HUS1	Checkpoint protein HUS1	1	1	O60921	O60921	1	1	1	31.691	7.1	1.15048087408777	6.67E-01	19.9839	1	20.147	1	20.746	0	19.3649	1	20.572	1	20.3333	1	
	EIF3H	Eukaryotic translation initiation factor 3 subunit H	2	2	O15372	O15372	2	2	2	39.93	5.1	1.26033564958573	7.17E-01	21.5574	0	19.173	1	19.0354	1	19.1729	1	19.5467	1	20.0447	1	
	CFAP20	Cilia- and flagella-associated protein 20	1	1	Q9Y6A4	Q9Y6A4	1	1	1	22.774	6.2	0.622535062397446	2.33E-01	19.3988	1	19.6225	1	19.2972	1	21.0783	0	19.6628	1	19.6287	1	
	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	1	1	O43670	O43670	1	1	1	50.75	2.7	0.82381197351111	3.30E-01	19.2041	1	19.8228	1	19.9099	1	20.1634	0	19.8132	1	19.7989	1	
	HSPA14	Heat shock 70 kDa protein 14	2	2	Q0VDF9	Q0VDF9	2	2	2	54.794	7.1	0.945725891769235	8.68E-01	20.2686	1	19.9102	1	20.141	1	19.3052	1	20.5832	0	20.673	1	
	ULK3	Serine/threonine-protein kinase ULK3	1	1	Q6PHR2	Q6PHR2	1	1	1	53.444	2.5	0.86162379638775	5.49E-01	19.5916	1	20.332	1	20.2078	1	19.8859	1	20.6946	0	20.1955	1	
	KLHL7	Kelch-like protein 7	2	2	Q8IXQ5	Q8IXQ5	2	2	2	65.991	4.9	0.747279577317486	2.90E-01	19.9628	0	19.7499	0	20.0136	0	20.3387	1	19.744	0	20.9045	0	
	TMEM33	Transmembrane protein 33	1	1	P57088	P57088	1	1	1	27.978	4.9	1.31411815764348	5.10E-01	19.6593	1	20.2699	1	19.655	1	18.7815	1	20.4529	0	19.1675	1	
	MREG	Melanoregulin	1	1	Q8N565	Q8N565	1	1	1	24.927	5.6	1.08773867777039	7.49E-01	20.7944	1	19.9684	1	20.6237	0	20.307	1	19.9276	1	20.7879	1	
	NUDCD1	NudC domain-containing protein 1	2	2	Q96RS6	Q96RS6	2	2	2	66.755	2.7	1.12745667826746	4.70E-01	19.8007	1	20.2947	0	20.0531	1	19.9177	1	20.1366	1	19.575	1	
	ARHGAP22	Rho GTPase-activating protein 22	2	2	Q7Z5H3	Q7Z5H3	2	2	2	76.778	3.6	1.24435575186407	2.77E-01	20.3437	1	20.0718	0	19.8167	1	19.8546	0	20.0517	0	19.3798	1	
	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	2	2	Q9NZB2	Q9NZB2	2	2	2	121.89	2.6	0.702507240556791	6.94E-02	19.1447	1	19.1865	1	19.6322	0	20.0111	1	19.5648	1	19.9158	1	
	EPHA2	Ephrin type-A receptor 2	1	1	P29317	P29317	1	1	1	108.27	1	0.959319441533942	8.74E-01	20.1087	1	19.3432	1	20.3625	0	19.6795	1	20.0148	1	20.2999	1	
	PMPCA	Mitochondrial-processing peptidase subunit alpha	1	1	Q10713	Q10713	1	1	1	58.252	3.2	0.703890051101502	1.77E-01	19.6806	0	19.1443	1	20.0969	0	20.2208	0	19.8746	0	20.3461	0	
	DAAM1	Disheveled-associated activator of morphogenesis 1	1	1	Q9Y4D1	Q9Y4D1	1	1	1	123.47	0.8	0.735350005514405	1.83E-01	19.8527	1	20.44	1	19.8031	0	20.19	1	20.8221	1	20.4142	1	
	LRP10	Low-density lipoprotein receptor-related protein 10	1	1	Q7Z4F1	Q7Z4F1	1	1	1	76.193	3.5	0.629606787905505	5.57E-02	19.9248	1	19.5756	1	19.978	0	20.9205	1	20.2281	1	20.3323	1	
	ITPA	Inosine triphosphate pyrophosphatase	1	1	Q9BY32	Q9BY32	1	1	1	21.445	7.2	1.5994224020249	5.36E-01	19.4412	1	19.2869	1	21.9401	0	18.6426	1	20.4166	1	19.5763	1	
	DDX52	Probable ATP-dependent RNA helicase DDX52	2	2	Q9Y2R4	Q9Y2R4	2	2	2	67.497	5.7	0.90568106456475	5.94E-01	20.5536	1	20.2601	1	20.4077	1	20.4738	1	20.9842	0	20.1923	1	
	CLASP2	CLIP-associating protein 2	3	2	O75122	O75122	3	2	2	141.13	3	0.948435849010879	8.89E-01	20.3544	1	20.4468	0	19.1549	1	20.2584	1	20.4619	1	19.4649	1	
	CBWD1;CBWD2	COBW domain-containing protein 1;COBW domain-containing protein 2	1	1	Q9BRT8;Q8IUF1	Q9BRT8;Q8IUF1	1;1	1;1	1;1	44.068	4.1	1.44670021721449	5.41E-01	20.2177	1	19.4676	1	20.7851	0	20.7575	1	18.3431	1	19.7715	1	
	UTP11L	Probable U3 small nucleolar RNA-associated protein 11	2	2	Q9Y3A2	Q9Y3A2	2	2	2	30.446	10.7	1.01829763229735	9.58E-01	19.2364	1	19.7593	1	20.4325	0	19.1618	1	20.0817	1	20.1062	1	
	CXorf57	Uncharacterized protein CXorf57	3	3	Q6NSI4	Q6NSI4	3	3	3	97.553	3.6	0.997122907244274	9.97E-01	19.6448	1	19.076	1	20.5153	1	19.7888	1	18.0348	1	21.4249	0	
	AQR	Intron-binding protein aquarius	1	1	O60306	O60306	1	1	1	171.29	0.9	0.842025015681521	7.43E-01	18.3611	1	20.6045	1	20.0268	0	20.0804	1	20.1745	1	19.4816	1	
	RBM19	Probable RNA-binding protein 19	2	2	Q9Y4C8	Q9Y4C8	2	2	2	107.33	3.2	0.524198815931325	1.13E-01	19.6385	0	20.0242	0	18.8379	1	19.8565	0	20.8673	0	20.5722	1	
	SMEK2	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	4	1	Q5MIZ7	Q5MIZ7	4	1	1	97.457	6	0.692950401943918	4.42E-01	19.1147	1	20.5136	1	20.5964	1	21.0402	1	20.9527	0	19.8194	1	
	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	4	2	Q6N069	Q6N069	4	2	2	101.46	4.9	0.776260078681193	2.52E-01	19.2468	1	20.1763	1	19.862	1	20.1592	0	20.1102	0	20.1118	1	
	ATP6AP1	V-type proton ATPase subunit S1	2	2	Q15904	Q15904	2	2	2	52.025	5.3	1.1635651564811	7.40E-01	19.0495	1	19.0863	0	20.0522	1	18.1453	1	19.8014	1	19.5856	1	
	SHMT1	Serine hydroxymethyltransferase, cytosolic	1	1	P34896	P34896	1	1	1	53.082	1.9	1.89934633933288	1.02E-01	20.6495	1	20.2574	0	19.7882	1	19.2061	1	19.9725	1	18.7399	1	
	DCAF16	DDB1- and CUL4-associated factor 16	1	1	Q9NXF7	Q9NXF7	1	1	1	24.193	5.6	0.859454994598642	5.02E-01	19.4695	1	20.2569	1	20.0422	0	20.4787	1	20.0882	1	19.8572	1	
	PI4K2B	Phosphatidylinositol 4-kinase type 2-beta	2	2	Q8TCG2	Q8TCG2	2	2	2	54.744	4.6	0.681762900701785	3.94E-01	20.6047	1	19.6011	1	19.0289	1	19.5958	1	20.6617	1	20.6351	0	
	HPS6	Hermansky-Pudlak syndrome 6 protein	3	3	Q86YV9	Q86YV9	3	3	3	82.974	4.1	1.5489923294766	4.90E-01	19.4066	1	21.0994	0	19.5211	1	20.6152	1	18.9428	1	18.5751	1	
	KEAP1	Kelch-like ECH-associated protein 1	2	2	Q14145	Q14145	2	2	2	69.666	3.4	1.19326212830218	7.09E-01	19.5193	0	19.8924	1	20.4238	1	19.7537	1	18.6585	1	20.6586	1	
	PPM1F	Protein phosphatase 1F	1	1	P49593	P49593	1	1	1	49.83	2.2	1.48157226834339	3.83E-01	19.4064	1	20.4981	1	20.5369	1	18.6979	1	19.9106	0	20.1316	1	
	EIF4B	Eukaryotic translation initiation factor 4B	2	2	P23588	P23588	2	2	2	69.15	2.6	1.52558546122863	2.89E-01	19.5964	0	21.0951	0	19.8073	0	19.2168	1	19.7868	0	19.6671	0	
	SMURF2;SMURF1	E3 ubiquitin-protein ligase SMURF2;E3 ubiquitin-protein ligase SMURF1	1	1	Q9HAU4;Q9HCE7	Q9HAU4;Q9HCE7	1;1	1;1	1;1	86.195	1.9	0.955008513937545	9.38E-01	19.1502	1	19.4897	1	21.0177	0	19.143	1	19.672	1	21.0419	1	
	DCPS	m7GpppX diphosphatase	2	2	Q96C86	Q96C86	2	2	2	38.608	8.9	0.952144603929268	8.99E-01	19.928	1	21.3184	1	19.961	1	20.29	0	20.1485	1	20.9811	0	
	UGDH	UDP-glucose 6-dehydrogenase	2	2	O60701	O60701	2	2	2	55.023	4.7	1.41187953538544	5.23E-01	19.6456	1	20.0682	1	19.5461	1	20.5517	0	19.0362	1	18.1792	1	
	SDF4	45 kDa calcium-binding protein	2	2	Q9BRK5	Q9BRK5	2	2	2	41.806	6.1	1.11613613248366	8.12E-01	19.2292	1	19.634	1	20.0212	1	20.6206	0	18.7459	1	19.0423	1	
	AEBP2	Zinc finger protein AEBP2	1	1	Q6ZN18	Q6ZN18	1	1	1	54.466	2.3	1.35700402506525	5.42E-01	19.9001	1	19.7255	1	20.9836	0	20.5462	1	19.9932	1	18.7485	1	
	DNTTIP1	Deoxynucleotidyltransferase terminal-interacting protein 1	1	1	Q9H147	Q9H147	1	1	1	37.013	3.6	0.60575444866884	1.94E-01	20.3467	1	19.2213	1	19.2297	1	20.7858	0	20.3436	1	19.8379	1	
	CLP1	Polyribonucleotide 5-hydroxyl-kinase Clp1	2	2	Q92989	Q92989	2	2	2	47.645	3.8	0.978185307201343	9.61E-01	19.1318	1	20.5676	1	21.1272	0	20.0903	1	20.3765	1	20.4552	1	
	KLC4	Kinesin light chain 4	2	2	Q9NSK0	Q9NSK0	2	2	2	68.639	4.8	1.6118438642986	8.63E-02	20.2843	0	20.2804	0	19.8221	1	19.772	0	19.6273	0	18.9214	1	
